Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Herpes simplex virus 1 infection,-0.8309932722918005,-2.9944326371648824,0.0,0.0,0.0,14/28,4.32%,B2M;HLA-E;HLA-B;HLA-C;CD74;HLA-DPA1;HLA-DRA;HLA-DRB1;BST2;HLA-A;HLA-DPB1;HLA-F;HLA-DMA;HLA-DRB5
prerank,Antigen processing and presentation,-0.931800965570863,-2.895867917460287,0.0,0.0,0.0,13/15,4.32%,B2M;HLA-E;HLA-B;HLA-C;CD74;HLA-DPA1;HLA-DRA;HLA-DRB1;HLA-A;HLA-DPB1;HLA-F;HLA-DMA;HLA-DRB5
prerank,Type I diabetes mellitus,-0.952139039593024,-2.8123086099818164,0.0,0.0,0.0,11/12,4.32%,HLA-E;HLA-B;HLA-C;HLA-DPA1;HLA-DRA;HLA-DRB1;HLA-A;HLA-DPB1;HLA-F;HLA-DMA;HLA-DRB5
prerank,Human T-cell leukemia virus 1 infection,-0.7053122472996767,-2.727669749869403,0.0,0.0,0.0,13/37,4.32%,B2M;HLA-E;HLA-B;HLA-C;HLA-DPA1;HLA-DRA;HLA-DRB1;HLA-A;JUN;HLA-DPB1;HLA-F;HLA-DMA;HLA-DRB5
prerank,Graft-versus-host disease,-0.9649122807017543,-2.720800665340297,0.0,0.0,0.0,11/11,4.32%,HLA-E;HLA-B;HLA-C;HLA-DPA1;HLA-DRA;HLA-DRB1;HLA-A;HLA-DPB1;HLA-F;HLA-DMA;HLA-DRB5
prerank,Autoimmune thyroid disease,-0.9649122807017543,-2.720800665340297,0.0,0.0,0.0,11/11,4.32%,HLA-E;HLA-B;HLA-C;HLA-DPA1;HLA-DRA;HLA-DRB1;HLA-A;HLA-DPB1;HLA-F;HLA-DMA;HLA-DRB5
prerank,Allograft rejection,-0.9649122807017543,-2.720800665340297,0.0,0.0,0.0,11/11,4.32%,HLA-E;HLA-B;HLA-C;HLA-DPA1;HLA-DRA;HLA-DRB1;HLA-A;HLA-DPB1;HLA-F;HLA-DMA;HLA-DRB5
prerank,Epstein-Barr virus infection,-0.711392975542062,-2.695552781925419,0.0,0.0,0.0,13/34,4.32%,B2M;HLA-E;HLA-B;HLA-C;HLA-DPA1;HLA-DRA;HLA-DRB1;HLA-A;JUN;HLA-DPB1;HLA-F;HLA-DMA;HLA-DRB5
prerank,Phagosome,-0.7600994031643641,-2.6520304125028473,0.0,0.0,0.0,12/24,4.32%,HLA-E;HLA-B;HLA-C;HLA-DPA1;HLA-DRA;HLA-DRB1;HLA-A;CD14;HLA-DPB1;HLA-F;HLA-DMA;HLA-DRB5
prerank,Viral myocarditis,-0.8237553794161814,-2.638505577554665,0.0,0.0,0.0,11/18,4.32%,HLA-E;HLA-B;HLA-C;HLA-DPA1;HLA-DRA;HLA-DRB1;HLA-A;HLA-DPB1;HLA-F;HLA-DMA;HLA-DRB5
prerank,Cell adhesion molecules,-0.8388848128437707,-2.5600310622982114,0.0,0.0,0.0,11/14,4.32%,HLA-E;HLA-B;HLA-C;HLA-DPA1;HLA-DRA;HLA-DRB1;HLA-A;HLA-DPB1;HLA-F;HLA-DMA;HLA-DRB5
prerank,Human immunodeficiency virus 1 infection,-0.6732475742500921,-2.5316769902253062,0.0,0.0,0.0,8/30,3.69%,B2M;HLA-E;HLA-B;HLA-C;BST2;HLA-A;JUN;HLA-F
prerank,Natural killer cell mediated cytotoxicity,-0.8286789769825305,-2.4670378798106194,0.0,0.0,0.0,5/15,2.09%,HLA-E;HLA-B;TNFSF10;HLA-C;HLA-A
prerank,Inflammatory bowel disease,-0.885540638470848,-2.4493240667611555,0.0,0.0,0.0,7/10,4.32%,HLA-DPA1;HLA-DRA;HLA-DRB1;JUN;HLA-DPB1;HLA-DMA;HLA-DRB5
prerank,Th1 and Th2 cell differentiation,-0.8056866949460396,-2.41364612597326,0.0,9.039548022598871e-05,0.001,7/13,4.32%,HLA-DPA1;HLA-DRA;HLA-DRB1;JUN;HLA-DPB1;HLA-DMA;HLA-DRB5
prerank,Th17 cell differentiation,-0.7777268296265238,-2.288242646793963,0.0,0.0005084745762711864,0.006,7/14,4.32%,HLA-DPA1;HLA-DRA;HLA-DRB1;JUN;HLA-DPB1;HLA-DMA;HLA-DRB5
prerank,Human cytomegalovirus infection,-0.5816554091989207,-2.2314912503050963,0.0031545741324921135,0.0011166500498504487,0.013,6/36,3.69%,B2M;HLA-E;HLA-B;HLA-C;HLA-A;HLA-F
prerank,Hematopoietic cell lineage,-0.7742014568870745,-2.207852979318802,0.0,0.0013559322033898306,0.017,9/11,4.32%,IL7R;HLA-DPA1;HLA-DRA;HLA-DRB1;CD14;HLA-DPB1;CD59;HLA-DMA;HLA-DRB5
prerank,Tuberculosis,-0.617651264419043,-2.1898046250428767,0.0,0.0014986619090098126,0.02,8/26,4.32%,CD74;HLA-DPA1;HLA-DRA;HLA-DRB1;CD14;HLA-DPB1;HLA-DMA;HLA-DRB5
prerank,Rheumatoid arthritis,-0.7220820668191221,-2.1880167882380195,0.0,0.0014237288135593219,0.02,7/14,4.32%,HLA-DPA1;HLA-DRA;HLA-DRB1;JUN;HLA-DPB1;HLA-DMA;HLA-DRB5
prerank,Kaposi sarcoma-associated herpesvirus infection,-0.5767711278119912,-2.1751188566943855,0.0,0.0014850686037126716,0.022,8/34,3.69%,HLA-E;HLA-B;HLA-C;UBC;HLA-A;UBB;JUN;HLA-F
prerank,Systemic lupus erythematosus,-0.7417780513935182,-2.0970859124011496,0.0,0.0036363636363636364,0.038,6/11,4.32%,HLA-DPA1;HLA-DRA;HLA-DRB1;HLA-DPB1;HLA-DMA;HLA-DRB5
prerank,Toxoplasmosis,-0.6392702092411394,-2.069562243654941,0.0035460992907801418,0.004657332350773766,0.05,6/18,4.32%,HLA-DPA1;HLA-DRA;HLA-DRB1;HLA-DPB1;HLA-DMA;HLA-DRB5
prerank,Viral carcinogenesis,-0.53960647445026,-2.06888986335159,0.0,0.0046327683615819204,0.052,6/37,3.69%,HLA-E;HLA-B;HLA-C;HLA-A;JUN;HLA-F
prerank,Cellular senescence,-0.564249103857821,-1.9865979151280646,0.0,0.009491525423728813,0.109,5/28,3.69%,HLA-E;HLA-B;HLA-C;HLA-A;HLA-F
prerank,Influenza A,-0.5480540433015697,-1.944306171932834,0.0033112582781456954,0.013611473272490222,0.149,7/24,4.32%,TNFSF10;HLA-DPA1;HLA-DRA;HLA-DRB1;HLA-DPB1;HLA-DMA;HLA-DRB5
prerank,Cytokine-cytokine receptor interaction,-0.6358088363686732,-1.9248318297204488,0.01048951048951049,0.015367231638418079,0.165,6/14,6.89%,IL7R;TNFSF10;LIFR;ACVRL1;IFNGR1;BMPR2
prerank,FoxO signaling pathway,-0.6216443061616899,-1.8218137700608652,0.010033444816053512,0.031476997578692496,0.288,2/14,0.63%,IL7R;TNFSF10
prerank,Endocytosis,-0.43132323886572616,-1.7778669662883702,0.006600660066006601,0.041472822910578605,0.363,6/48,3.69%,HLA-E;HLA-B;HLA-C;HLA-A;CAV2;HLA-F
prerank,Amoebiasis,0.5947022843995605,1.7274666712612838,0.0196078431372549,1.0,0.542,6/14,9.82%,HSPB1;COL4A1;GNAS;COL4A2;ACTN4;LAMA4
prerank,Human papillomavirus infection,-0.4345801667508217,-1.7250435178016932,0.02527075812274368,0.05640677966101695,0.464,5/43,3.69%,HLA-E;HLA-B;HLA-C;HLA-A;HLA-F
prerank,"Parathyroid hormone synthesis, secretion and action",0.585749408919025,1.6438171935072268,0.03687315634218289,1.0,0.745,3/12,6.13%,NACA;GNAS;MEF2C
prerank,Rap1 signaling pathway,0.46542473802677586,1.6372592827852328,0.024817518248175182,0.8168753726893261,0.758,11/31,16.23%,INSR;ACTG1;GNAS;FLT1;PFN1;RALB;ACTB;VASP;CALM1;MAGI1;ANGPT2
prerank,Small cell lung cancer,0.5989569006866775,1.6086323325278855,0.054285714285714284,0.7382043828264758,0.82,4/10,10.10%,COL4A1;COL4A2;LAMA4;BAX
prerank,NOD-like receptor signaling pathway,-0.5560219888336834,-1.6085357263072702,0.07092198581560284,0.10278840896664844,0.642,3/13,2.51%,TXNIP;GBP4;JUN
prerank,Calcium signaling pathway,0.5114976011723464,1.6026084126519362,0.041666666666666664,0.6167352415026834,0.833,7/18,14.97%,SLC25A6;GNAS;FLT1;CXCR4;SLC25A5;CALM1;ATP2B4
prerank,Cardiac muscle contraction,0.495936726661444,1.556215119184589,0.061366806136680614,0.7040026833631485,0.902,9/19,22.35%,UQCRB;UQCRH;COX5A;COX7B;COX4I1;TPM4;COX7A2L;COX7C;COX8A
prerank,Leishmaniasis,-0.5207366907370924,-1.527296571526272,0.09215017064846416,0.1507627118644068,0.761,7/13,4.32%,HLA-DPA1;HLA-DRA;HLA-DRB1;JUN;HLA-DPB1;HLA-DMA;HLA-DRB5
prerank,MicroRNAs in cancer,0.4546352359079317,1.5229902588619182,0.04908835904628331,0.7372029133657041,0.94,5/24,7.24%,VIM;SOX4;MARCKS;STMN1;UBE2I
prerank,Gap junction,0.5509860104520689,1.5196129945873573,0.0662739322533137,0.659391771019678,0.947,2/11,2.09%,GJA1;GNAS
prerank,Diabetic cardiomyopathy,0.37887934177373067,1.5142922265246725,0.035961272475795295,0.6060475054661101,0.95,21/57,24.30%,INSR;GAPDH;UQCRB;SLC25A6;UQCRH;NDUFS5;COX5A;COX7B;NDUFB2;COX4I1;NDUFS8;SLC25A5;NDUFAB1;NDUFB8;COX7A2L;COX7C;COX8A;NDUFB7;PPP1CB;NDUFA6;VDAC1
prerank,Lysosome,-0.48145112626746794,-1.504914072273808,0.0967741935483871,0.16217770929635336,0.788,15/16,44.57%,LAPTM4A;HYAL2;CLTA;CTSF;AP3D1;PSAP;NPC2;AP3S1;CD164;HGSNAT;CTSB;ATP6V0B;CTSD;LAPTM5;ATP6V0D1
prerank,Thermogenesis,0.3702671032434202,1.49128320253111,0.04709141274238227,0.6266771019677997,0.964,20/58,24.03%,UQCRB;MGLL;ACTG1;GNAS;UQCRH;NDUFS5;COX5A;COX7B;NDUFB2;COX4I1;NDUFS8;ACTB;NDUFAB1;NDUFB8;COX7A2L;COX7C;COX17;COX8A;NDUFB7;NDUFA6
prerank,Alzheimer disease,0.34906908881409643,1.486984862971494,0.03873744619799139,0.5848471296145715,0.968,48/81,43.25%,INSR;GAPDH;UQCRB;SLC25A6;UQCRH;NDUFS5;COX5A;COX7B;NDUFB2;PSMB7;COX4I1;NDUFS8;SLC25A5;NDUFAB1;BACE2;CALM1;NDUFB8;BID;COX7A2L;PSMB5;COX7C;PSMC5;CSNK2B;KIF5B;COX8A;NDUFB7;NDUFA6;VDAC1;CALM3;BAD;PSMD8;UQCRFS1;NDUFA1;HSD17B10;ATF4;PPP3CA;PSMC1;NDUFV2;TUBB6;NDUFS7;NDUFB4;COX6C;NDUFB1;ADAM10;UQCR10;NDUFB5;NDUFB3;PSMB4
prerank,Amyotrophic lateral sclerosis,0.36028885774604485,1.472786056314717,0.030985915492957747,0.5810748360166965,0.977,46/74,43.94%,UQCRB;ACTG1;UQCRH;HNRNPA1;PFN1;NDUFS5;COX5A;COX7B;NDUFB2;BAX;PSMB7;COX4I1;NDUFS8;ACTB;NDUFAB1;NDUFB8;BID;COX7A2L;PSMB5;COX7C;PSMC5;KIF5B;COX8A;NDUFB7;NDUFA6;VDAC1;BAD;PSMD8;UQCRFS1;NDUFA1;TPR;ATF4;PPP3CA;PSMC1;DCTN3;NDUFV2;TUBB6;NDUFS7;NDUFB4;COX6C;NDUFB1;UQCR10;NDUFB5;NDUFB3;PSMB4;DCTN2
prerank,Renal cell carcinoma,-0.5114055820004332,-1.4644027263726322,0.11074918566775244,0.19222333000997008,0.837,2/14,2.51%,EPAS1;JUN
prerank,Prion disease,0.3493100485613988,1.4312090815454135,0.05742296918767507,0.6767132241640291,0.989,42/68,43.25%,UQCRB;SLC25A6;UQCRH;NDUFS5;COX5A;COX7B;NDUFB2;BAX;PSMB7;COX4I1;NDUFS8;SLC25A5;NDUFAB1;NDUFB8;COX7A2L;PSMB5;COX7C;PSMC5;LAMC1;CSNK2B;KIF5B;COX8A;NDUFB7;NDUFA6;VDAC1;BAD;PSMD8;UQCRFS1;NDUFA1;ATF4;PPP3CA;PSMC1;NDUFV2;TUBB6;NDUFS7;NDUFB4;COX6C;NDUFB1;UQCR10;NDUFB5;NDUFB3;PSMB4
prerank,HIF-1 signaling pathway,0.43917569851006133,1.4235346731183853,0.10028248587570622,0.6547789419882444,0.989,6/21,16.23%,INSR;GAPDH;FLT1;LDHB;ENO1;ANGPT2
prerank,cGMP-PKG signaling pathway,0.40908579699788344,1.418370522203205,0.08857142857142856,0.6263655336911151,0.99,16/29,35.58%,INSR;SLC25A6;MYL9;MEF2C;SLC25A5;VASP;CALM1;ATP2B4;PPP1CB;VDAC1;CALM3;BAD;ROCK1;ATF4;PPP3CA;PPP1CC
prerank,Leukocyte transendothelial migration,0.4354317117493893,1.410523419032369,0.10684931506849316,0.6131876118067978,0.99,12/21,31.48%,ACTG1;CXCR4;MYL9;ACTN4;ACTB;VASP;CD99;MSN;ACTN1;RAP1A;CTNND1;ROCK1
