Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Positive Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904358),0.39664692538031476,1.0706653180476835,0.3788546255506608,0.7441405144665935,1.0,6/11,30.29%,HNRNPA1;TCP1;CCT8;CCT3;CCT4;CCT6A
prerank,Positive Regulation Of Telomere Maintenance Via Telomerase (GO:0032212),0.39664692538031476,1.0706653180476835,0.3788546255506608,0.7441405144665935,1.0,6/11,30.29%,HNRNPA1;TCP1;CCT8;CCT3;CCT4;CCT6A
prerank,Negative Regulation Of Translation (GO:0017148),0.33615113853363254,1.06352432189515,0.40852819807427787,0.7537455230359105,1.0,10/22,33.50%,GAPDH;YBX1;SERBP1;EIF3E;NCL;PUM1;ROCK1;LARP1;TPR;PAIP2
prerank,Endosomal Transport (GO:0016197),0.3412275052511253,1.0591956237545002,0.4037626628075253,0.7578677389984528,1.0,7/19,24.09%,RAB13;EHD4;SNX3;LAMTOR1;CHMP3;SNF8;EHD2
prerank,Import Into Nucleus (GO:0051170),0.393788980148976,1.0532973311406357,0.4131994261119082,0.7647068177555917,1.0,8/10,50.70%,HNRNPA1;IPO11;RAN;KPNB1;TPR;APLP2;RPAIN;PHB2
prerank,Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536),0.3807834811510946,1.042873435710614,0.4463768115942029,0.7816726609386334,1.0,3/12,8.43%,HSPB1;TMSB4X;ETS1
prerank,Positive Regulation Of Inflammatory Response (GO:0050729),0.3639455199068962,1.0409737356028077,0.42917251051893407,0.7802985849975218,1.0,4/14,13.37%,LGALS1;ETS1;MDK;DDT
prerank,MAPK Cascade (GO:0000165),0.34319790089108415,1.0407841334510595,0.41424418604651164,0.7752680611790501,1.0,3/17,12.26%,PLVAP;MEF2C;MAP4K4
prerank,Response To Calcium Ion (GO:0051592),0.3775479181741193,1.0362345668304682,0.4206798866855524,0.7793359985633906,1.0,6/11,34.05%,MEF2C;CALM1;IQGAP1;CALM3;CLIC4;PPP3CA
prerank,Regulation Of Intracellular Signal Transduction (GO:1902531),0.3115222360205632,1.0280987427400612,0.4328147100424328,0.7910185287940902,1.0,14/23,46.10%,HSPB1;TMSB4X;MAP4K4;WWTR1;NUAK1;UBE2N;KDR;RASSF2;RALBP1;PRKD2;LBH;ARHGEF12;GRB2;TGFB1
prerank,Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),0.3617962150646835,1.0188984056790014,0.43982808022922637,0.804560122475707,1.0,6/13,28.62%,FLNA;MDK;LIMS1;JUP;C1QBP;RSU1
prerank,DNA Metabolic Process (GO:0006259),0.296057607495111,1.0165144437001357,0.4738372093023256,0.8040099484158617,1.0,11/25,36.56%,PTMS;SET;NPM1;NAP1L1;UBE2N;MGMT;RAN;YY1;APEX1;FSCN1;UBE2A
prerank,Mitochondrion Organization (GO:0007005),0.3005133942482026,1.0128476778327948,0.4573082489146165,0.8064263108840211,1.0,14/27,35.79%,TIMM13;TOMM20;BAX;TOMM22;BID;COX7A2L;TOMM7;STOML2;AIP;CHCHD2;TIMM8B;HSD17B10;APEX1;HIGD2A
prerank,Negative Regulation Of Cellular Process (GO:0048523),0.23761211179477887,1.0059387834235989,0.46059782608695654,0.8152543457566376,1.0,12/67,12.88%,IGFBP7;GJA1;SOX4;ITGB1BP1;ETS1;NPM1;ANP32B;COL18A1;MDK;ENO1;ACTB;NME1
prerank,Neuron Development (GO:0048666),0.3212569345082375,1.0047178224140214,0.45706371191135736,0.8123990770802549,1.0,3/20,6.75%,RAB13;MEF2C;STMN1
prerank,"Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)",0.30882910183424256,0.9957815531756297,0.494475138121547,0.8254316780816666,1.0,13/22,42.83%,NDUFS5;NDUFB2;NDUFS8;NDUFAB1;NDUFB8;NDUFB7;NDUFA6;NDUFV2;NDUFS7;NDUFB4;NDUFB1;NDUFB5;NDUFB3
prerank,Negative Regulation Of Gene Expression (GO:0010629),0.2562907404349127,0.9906697030462265,0.4676753782668501,0.8305620039339422,1.0,6/52,7.66%,CD34;GAPDH;ERP29;YBX1;MEF2C;SERBP1
prerank,Regulation Of Actin Filament Polymerization (GO:0030833),0.35912137501650676,0.989213236228721,0.47474747474747475,0.8279674149008324,1.0,4/12,18.73%,PFN1;VASP;MTPN;COTL1
prerank,Regulation Of Myoblast Differentiation (GO:0045661),0.34884296824426925,0.9882425294646677,0.47701149425287354,0.8248304030458165,1.0,2/13,6.13%,SOX4;MEF2C
prerank,Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088),0.3721134673579187,0.9878131024967436,0.4834054834054834,0.8203753337065872,1.0,2/10,5.43%,COMMD6;TMSB4X
prerank,Regulation Of Protein Ubiquitination (GO:0031396),0.3490553905772353,0.9846839649365235,0.4928977272727273,0.821019442383474,1.0,6/13,23.19%,SOX4;FKBP1A;CAMLG;IVNS1ABP;UBE2N;UBXN1
prerank,Negative Regulation Of Cell Differentiation (GO:0045596),0.30754711915552685,0.9841540685106105,0.4921540656205421,0.817015823967384,1.0,7/20,25.84%,SOX4;ANP32B;ACTB;WWTR1;SPRY1;EFNA1;CCDC85B
prerank,Regulation Of Telomere Maintenance Via Telomerase (GO:0032210),0.3565475319243878,0.9835563120557719,0.4841040462427746,0.813238361616709,1.0,6/12,30.29%,HNRNPA1;TCP1;CCT8;CCT3;CCT4;CCT6A
prerank,Protein Ubiquitination (GO:0016567),0.30803973721231154,0.9790615399071637,0.5057971014492754,0.8166932508922358,1.0,12/20,40.53%,UBA52;UBE2J1;TRIM47;UBE2R2;UBE2E1;UBE2N;ATG3;UBE2K;FAAP20;UBE2A;UBE2D2;HERC2
prerank,Cellular Response To Oxygen-Containing Compound (GO:1901701),0.2721488786930903,0.9719731947710417,0.5050651230101303,0.8257728232702554,1.0,8/32,15.67%,VIM;UXT;MEF2C;ROMO1;LAMTOR2;ACTB;ATP2B4;LAMTOR1
prerank,Macroautophagy (GO:0016236),0.35153604821840867,0.9594911119007492,0.5132496513249651,0.8459498754842215,1.0,8/11,46.17%,CHMP3;EI24;SNF8;UBXN6;MAP1LC3A;MAP1LC3B;TGFB1;CHMP4A
prerank,Mitotic Spindle Organization (GO:0007052),0.34815470519372427,0.9514818373462293,0.5168067226890757,0.8567354899466559,1.0,2/11,6.75%,FLNA;STMN1
prerank,Positive Regulation Of Cellular Catabolic Process (GO:0031331),0.3286873902958791,0.9461606862030009,0.53,0.8619191123206509,1.0,1/12,1.18%,INSR
prerank,NADH Dehydrogenase Complex Assembly (GO:0010257),0.29118627837385125,0.9425302849023299,0.5483870967741935,0.8587532867522586,1.0,13/23,42.83%,NDUFS5;NDUFB2;NDUFS8;NDUFAB1;NDUFB8;NDUFB7;NDUFA6;NDUFA1;NDUFS7;NDUFB4;NDUFB1;NDUFB5;NDUFB3
prerank,Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),0.29118627837385125,0.9425302849023299,0.5483870967741935,0.8587532867522586,1.0,13/23,42.83%,NDUFS5;NDUFB2;NDUFS8;NDUFAB1;NDUFB8;NDUFB7;NDUFA6;NDUFA1;NDUFS7;NDUFB4;NDUFB1;NDUFB5;NDUFB3
prerank,Regulation Of Endocytosis (GO:0030100),0.3459130099758735,0.9243263633349171,0.5584045584045584,0.8883817989511664,1.0,10/11,60.52%,AP2S1;LGALS3;ROCK1;HIP1;PICALM;DAB2;SCARB1;APOE;FLOT1;RAB4A
prerank,Proton Motive Force-Driven ATP Synthesis (GO:0015986),0.27768803426099253,0.921802499985862,0.5952380952380952,0.8827075117436703,1.0,14/25,42.83%,NDUFS5;NDUFB2;NDUFS8;NDUFAB1;NDUFB8;NDUFB7;NDUFA6;NDUFA1;NDUFV2;NDUFS7;NDUFB4;NDUFB1;NDUFB5;NDUFB3
prerank,Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776),0.27768803426099253,0.921802499985862,0.5952380952380952,0.8827075117436703,1.0,14/25,42.83%,NDUFS5;NDUFB2;NDUFS8;NDUFAB1;NDUFB8;NDUFB7;NDUFA6;NDUFA1;NDUFV2;NDUFS7;NDUFB4;NDUFB1;NDUFB5;NDUFB3
prerank,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),0.20613519480721754,0.9136385018160715,0.6049046321525886,0.8926948897584426,1.0,11/90,8.64%,PTMA;PTMS;SOX4;ANXA2;CYTL1;YBX1;MEF2C;SOX18;ITGB1BP1;ETS1;NPM1
prerank,Positive Regulation Of Response To External Stimulus (GO:0032103),0.3077731235339245,0.9119432879294452,0.5722379603399433,0.8904272689050216,1.0,4/16,13.37%,LGALS1;ETS1;MDK;DDT
prerank,Proteolysis Involved In Protein Catabolic Process (GO:0051603),0.3485337943004182,0.9094356576590554,0.5756718528995757,0.8898582875372267,1.0,1/10,1.11%,UBA52
prerank,Regulation Of T Cell Differentiation (GO:0045580),0.3415061478383594,0.9077692021748243,0.5736543909348442,0.8878678153230686,1.0,3/10,17.69%,MDK;ACTB;PRELID1
prerank,Negative Regulation Of Protein Phosphorylation (GO:0001933),0.285013087527763,0.8970790313378404,0.6161764705882353,0.9024099970598691,1.0,4/19,15.88%,HSPB1;ITGB1BP1;CALM1;WWTR1
prerank,Vesicle-Mediated Transport (GO:0016192),0.23829436323761807,0.8968961809306876,0.6136680613668062,0.8975212914607393,1.0,14/43,29.32%,AP2S1;RAB13;ANXA2;EHD4;CCL14;LAMTOR1;CHMP3;KXD1;SNF8;EHD2;OCIAD2;NAPA;ARF3;GDI2
prerank,Regulation Of Protein Phosphorylation (GO:0001932),0.25581866311388185,0.8934973262734546,0.606993006993007,0.8984208767425907,1.0,6/30,11.14%,INSR;HSPB1;ERP29;NPM1;RALB;LIMCH1
prerank,Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),0.2652741309703347,0.8908804514622847,0.6002865329512894,0.8980469490802947,1.0,10/25,34.12%,FLNA;EHD4;GSN;MAP4K4;EMP1;EHD2;DUSP23;RAP1A;ABLIM1;FSCN1
prerank,Negative Regulation Of Binding (GO:0051100),0.30690045197350757,0.8890070203014346,0.6056338028169014,0.896537479294418,1.0,4/14,12.74%,ITGB1BP1;RALB;BAX;NES
prerank,Regulation Of Macroautophagy (GO:0016241),0.31983858900404827,0.88834811934355,0.5837988826815642,0.892642117388593,1.0,1/12,1.25%,GAPDH
prerank,Regulation Of Macromolecule Metabolic Process (GO:0060255),0.30477961241270635,0.8861862130060897,0.6067251461988304,0.8914148807666771,1.0,4/14,15.67%,YBX1;PCBP2;HNRNPD;LAMTOR1
prerank,Positive Regulation Of DNA Biosynthetic Process (GO:2000573),0.3018255818361617,0.8855791707076619,0.5904486251808972,0.8876356972944006,1.0,11/15,49.09%,HNRNPA1;TCP1;CCT8;RGCC;CCT3;CCT4;CCT6A;PRKD2;XRCC5;PDGFB;CCT7
prerank,DNA-templated Transcription (GO:0006351),0.2511372800128577,0.8783575894502531,0.6262626262626263,0.8956840771704854,1.0,10/29,28.13%,PTMA;TSC22D1;GTF3A;DEK;IVNS1ABP;DRAP1;NFIC;TCEA2;CCDC124;GTF3C6
prerank,Positive Regulation Of Cell Differentiation (GO:0045597),0.23110912455248966,0.8730379864294228,0.6495132127955494,0.8997717767149301,1.0,4/39,6.13%,CD34;GJA1;SOX4;MEF2C
prerank,Regulation Of Cell Population Proliferation (GO:0042127),0.20063256307169094,0.8728145042353124,0.6807639836289222,0.8952590394068367,1.0,14/83,13.09%,IGFBP7;INSR;SOX4;ITGB1BP1;ETS1;NPM1;ROMO1;COL18A1;CCL14;TSC22D1;LIMS1;ACTB;NME1;SLC25A5
prerank,Protein Localization To Organelle (GO:0033365),0.31762015699945967,0.8519932043579297,0.6193265007320644,0.9266813073911876,1.0,3/10,20.82%,YBX1;CAMLG;WDR83OS
prerank,Regulation Of GTPase Activity (GO:0043087),0.2545590381218789,0.851004242551238,0.6588397790055248,0.9235606492672355,1.0,18/24,55.08%,ITGB1BP1;CCL14;MAP4K4;LIMS1;RAP1A;RSU1;AGRN;ZC3H15;RALBP1;PLXND1;TMED2;PICALM;THY1;CCL18;ARL2;RALGDS;WNK1;F2R
prerank,Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888),0.27332703692581395,0.848483096455199,0.6531468531468532,0.922527424789651,1.0,16/17,68.59%,TRAPPC1;ERGIC3;NRBP1;TMED2;YIPF5;COPE;KDELR2;YIF1A;RAB2A;TFG;ARF4;PEF1;LMAN2;BCAP29;TRAPPC2L;RAB1B
prerank,protein-DNA Complex Organization (GO:0071824),0.3110330248567431,0.8475161526588788,0.6272855133614628,0.9193421581765281,1.0,2/11,7.45%,BANF1;CBX3
prerank,mRNA Stabilization (GO:0048255),0.3007078560886676,0.8443532305111011,0.6647230320699709,0.919649361313771,1.0,7/13,38.72%,YBX1;HNRNPD;PAIP1;LARP1;PABPC1;YBX3;CSDE1
prerank,Regulation Of Wnt Signaling Pathway (GO:0030111),0.30139694281615137,0.8377586906852443,0.6572237960339944,0.9260182061383511,1.0,3/12,12.60%,GRB10;SNX3;APCDD1
prerank,Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),0.23532599352877648,0.8365584102012821,0.7022160664819944,0.9229874331225932,1.0,3/32,6.13%,CD34;ERP29;MEF2C
prerank,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),0.24125510611314346,0.8310292407297929,0.6789250353606789,0.9275960189086553,1.0,24/30,64.21%,NDUFS5;NDUFB2;NDUFS8;NDUFAB1;NDUFB8;COX17;NDUFB7;NDUFA6;UQCRFS1;NDUFA1;NDUFS7;NDUFB4;NDUFB1;NDUFB5;NDUFB3;COA3;COX14;NDUFB10;NDUFS3;SDHAF2;OXA1L;UQCC3;NDUFA8;NDUFA10
prerank,Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434),0.30757990945449304,0.8309232236639505,0.6666666666666666,0.9230093980762245,1.0,8/11,53.13%,EIF3H;CAMLG;UBXN1;RAD23A;SUMO1;DAB2;STUB1;WAC
prerank,Protein-Containing Complex Assembly (GO:0065003),0.221514744750528,0.8306668535205366,0.701534170153417,0.9186885063155167,1.0,16/44,27.72%,AP2S1;ITGB1BP1;FKBP1A;PFDN5;TRAPPC1;CHMP3;MAGI1;TBCA;COX7A2L;TCP1;LAMC1;CSNK2B;PPP2R1A;GPX4;STOML2;BAD
prerank,Spliceosomal snRNP Assembly (GO:0000387),0.3058181564894479,0.8271487336890277,0.6813655761024182,0.9195444791355419,1.0,4/11,27.51%,SNRPE;SNRPD1;LSM2;LSM4
prerank,Positive Regulation Of Hydrolase Activity (GO:0051345),0.2499285554844612,0.8255143966242198,0.6946778711484594,0.9173831046802486,1.0,17/23,55.08%,CCL14;MAP4K4;LIMS1;CALM1;CALM3;RAP1A;RSU1;AGRN;ROCK1;ZC3H15;RALBP1;CD200;PICALM;THY1;CCL18;RALGDS;F2R
prerank,Modification-Dependent Protein Catabolic Process (GO:0019941),0.2636059902692258,0.8220668256697448,0.6768802228412256,0.9180585118560409,1.0,9/18,39.62%,UBA52;UBE2I;UBE2R2;UBE2E1;RNF5;UBE2K;TTC3;UBE2A;UBE2D2
prerank,U2-type Prespliceosome Assembly (GO:1903241),0.2838298783168068,0.8090605160381632,0.6926286509040334,0.9342603047995546,1.0,2/12,10.86%,SNRPE;SNRPD1
prerank,Negative Regulation Of Multicellular Organismal Process (GO:0051241),0.24642290204546308,0.8063355514765521,0.7085137085137085,0.933670591690225,1.0,9/26,23.47%,GJA1;MEF2C;LAMA4;MDK;ATP2B4;SPRY1;ARHGDIB;RGCC;EFNA1
prerank,Regulation Of Lamellipodium Assembly (GO:0010591),0.30364656381486704,0.8039549274497491,0.6992481203007519,0.9327666850656363,1.0,10/10,69.85%,ARPC2;FSCN1;ACTR3;BRK1;ABI3;CAPZB;WASF2;TWF2;ACTR2;NCKAP1
prerank,Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),0.2750861489210732,0.7931626638510779,0.7094499294781382,0.9443918901735532,1.0,11/14,59.54%,ANP32B;BAX;BID;HSPE1;BAD;HIP1;HSPD1;F2R;MTCH1;LAPTM5;PYCARD
prerank,Plasma Membrane Bounded Cell Projection Organization (GO:0120036),0.2655430714347259,0.7929667350111763,0.7097222222222223,0.9400559226391949,1.0,2/16,6.75%,RAB13;STMN1
prerank,Mitotic Sister Chromatid Segregation (GO:0000070),0.2860435664901789,0.7868671678636472,0.7084507042253522,0.944281842243576,1.0,7/12,46.17%,FLNA;CHMP3;RAN;KPNB1;DCTN2;LSM14A;CHMP4A
prerank,Integrin-Mediated Signaling Pathway (GO:0007229),0.28606500268422413,0.7840174483672092,0.7090909090909091,0.9439049732542709,1.0,7/11,48.05%,ITGB1BP1;MYH9;ADAM10;ZYX;DST;DAB2;THY1
prerank,Non-Membrane-Bounded Organelle Assembly (GO:0140694),0.2901255165651062,0.7824590293515975,0.7179104477611941,0.9415833075717098,1.0,2/11,8.64%,MYL9;NPM1
prerank,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),0.19896385419119758,0.777656383285713,0.782608695652174,0.9440288597652678,1.0,8/50,12.40%,SET;TNFRSF4;SOX18;UBE2I;CBX3;PFDN5;LIMS1;ENO1
prerank,Membrane Organization (GO:0061024),0.2465535348558646,0.7757933335189237,0.7341772151898734,0.9422517307974853,1.0,6/19,27.30%,ANXA2;SNX3;CHMP3;SNF8;NAPA;SERP1
prerank,Regulation Of Protein Dephosphorylation (GO:0035304),0.2667581255167737,0.7611580124938307,0.7600574712643678,0.9579527557445794,1.0,5/13,27.79%,CALM1;CAMTA1;HSP90B1;CALM3;ARPP19
prerank,Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),0.27524265892469396,0.7590943970202695,0.7573529411764706,0.9562683792510079,1.0,9/13,51.95%,BAX;BID;LGALS3;FSCN1;SUMO1;TGFB1;SH3GLB1;BRK1;STUB1
prerank,Regulation Of Cellular Component Organization (GO:0051128),0.2603604390779394,0.7568467262269839,0.7467811158798283,0.9547116790031186,1.0,3/15,15.67%,AP2S1;LAMTOR2;LAMTOR1
prerank,Golgi Vesicle Transport (GO:0048193),0.21294861997716102,0.7542329427301788,0.8172804532577904,0.9538320938658444,1.0,25/29,70.68%,RAB13;SNX3;TRAPPC1;NAPA;ERGIC3;ARF3;VPS51;MYO1B;NRBP1;TMED2;YIPF5;COPE;KDELR2;ARF5;YIF1A;RAB2A;TFG;VTI1B;ARF4;PEF1;LMAN2;BCAP29;TRAPPC2L;RAB1B;KIF1C
prerank,Lipid Transport (GO:0006869),0.28465744802430887,0.7522606797295848,0.7631954350927247,0.9519825865492773,1.0,3/10,19.85%,RBP7;PRELID1;NME4
prerank,Protein Modification By Small Protein Conjugation (GO:0032446),0.23535827383832614,0.7439142651103677,0.7640117994100295,0.9587268344361045,1.0,3/20,11.56%,UBA52;UBE2I;TRIM47
prerank,Cytoskeleton Organization (GO:0007010),0.272499709462498,0.7400954010808445,0.7782426778242678,0.95915539277197,1.0,9/12,57.24%,CFL1;MDK;SH3BGRL3;FMNL2;DST;THY1;FMNL3;CAPZB;APOE
prerank,Neuron Projection Development (GO:0031175),0.2449033149557074,0.7358028004378889,0.7979651162790697,0.9598609481191313,1.0,3/17,12.26%,RAB13;STMN1;MAP4K4
prerank,Nucleosome Organization (GO:0034728),0.2525968629762401,0.7348171859578857,0.7869565217391304,0.9567028532116487,1.0,3/14,18.45%,SET;NPM1;NAP1L1
prerank,Transcription By RNA Polymerase II (GO:0006366),0.21878959061772107,0.7334263972318081,0.8023426061493412,0.9539561373766493,1.0,14/25,49.72%,ANXA2;TSC22D1;DEK;DRAP1;NFIC;CCDC124;SUPT4H1;RTF1;ATF4;GTF2A2;POLR2H;SSU72;DDX21;POLR2E
prerank,DNA Repair (GO:0006281),0.2233386967599869,0.7240352145750643,0.7918486171761281,0.9612770046607404,1.0,11/22,41.50%,NPM1;RNASEH2C;UBE2N;MGMT;APEX1;FSCN1;FAAP20;UBE2A;TEX264;RAD23A;SUMO1
prerank,Positive Regulation Of Protein Polymerization (GO:0032273),0.2763529208971339,0.7234927653504613,0.7824143070044709,0.9575587133069667,1.0,2/10,13.79%,PFN1;VASP
prerank,Spliceosomal Complex Assembly (GO:0000245),0.2397222615751295,0.7213168446735492,0.7866108786610879,0.9559234604940046,1.0,14/15,72.42%,SNRPE;SNRPD1;SF3B5;SRSF9;SNRPD2;SNRPB;SF3B1;CELF1;SNRPF;SF3A1;TXNL4A;SNRPG;DDX46;SNRPB2
prerank,protein-DNA Complex Assembly (GO:0065004),0.2698855249011032,0.7203530182921912,0.8,0.9527322345837451,1.0,9/10,66.85%,NPM1;NAP1L1;NASP;UBN1;GTF2H5;RSF1;ATRX;NAP1L4;SSRP1
prerank,Mitotic Cell Cycle Phase Transition (GO:0044772),0.24938254265162632,0.7081488570769348,0.7922848664688428,0.9629078841082969,1.0,11/13,64.97%,NES;CCNI;ARPP19;UBE2A;CHMP4A;CCNG1;CDK4;CCNY;PLCB1;KHDRBS1;EIF4EBP1
prerank,Cellular Response To Starvation (GO:0009267),0.23296168980971216,0.6960176414133823,0.810368349249659,0.9726728487061227,1.0,3/16,16.30%,HNRNPA1;RALB;NUAK1
prerank,Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),0.22255641312871985,0.6738848998147242,0.8374816983894583,0.9925708241971103,1.0,2/17,6.06%,PFN1;DPYSL3
prerank,DNA Damage Response (GO:0006974),0.19486783289846624,0.6738467484838903,0.8353115727002968,0.9881874500742244,1.0,14/30,44.29%,CBX3;NPM1;BAX;BID;ALKBH7;MGMT;YY1;APEX1;FSCN1;FAAP20;UBE2A;HERC2;SUMO1;GRB2
prerank,Establishment Of Protein Localization To Organelle (GO:0072594),0.2406092169597609,0.665323186606766,0.8253275109170306,0.9929193497401818,1.0,7/11,50.70%,IPO11;RAN;KPNB1;TPR;APLP2;RPAIN;PHB2
prerank,Protein Localization To Nucleus (GO:0034504),0.22554385380808,0.6568743430084728,0.8637015781922525,0.9971051035868234,1.0,9/14,52.72%,IPO11;RAN;KPNB1;TPR;APLP2;CTDNEP1;RPAIN;PHB2;ARL2
prerank,Negative Regulation Of DNA-templated Transcription (GO:0045892),0.1503821952406304,0.6546428621514261,0.939106901217862,0.9949899497357472,1.0,13/96,12.40%,SOX4;UXT;FLNA;SET;TNFRSF4;MEF2C;SOX18;UBE2I;CBX3;PFDN5;BCL6B;LIMS1;ENO1
prerank,Negative Regulation Of Signal Transduction (GO:0009968),0.20335895827248623,0.6541058830617699,0.8877697841726618,0.9911371900166728,1.0,5/21,19.99%,GRB10;APOD;APCDD1;PTPN12;SPRY1
prerank,Negative Regulation Of Defense Response (GO:0031348),0.24468374862901532,0.6449028800464047,0.8595744680851064,0.9958837385851734,1.0,3/10,23.26%,BANF1;PCBP2;C1QBP
prerank,Positive Regulation Of DNA Repair (GO:0045739),0.229299163680474,0.6426144080277022,0.8623595505617978,0.9935905630101042,1.0,6/12,42.20%,ACTB;UBE2N;MGMT;YY1;BCL7C;BRD7
prerank,Regulation Of Endothelial Cell Migration (GO:0010594),0.1964250220901262,0.6282115719519894,0.866571018651363,1.0,1.0,3/22,8.43%,SPARC;ITGB1BP1;ETS1
prerank,Protein Phosphorylation (GO:0006468),0.1580062841675804,0.584662996466491,0.9085714285714286,1.0,1.0,2/39,3.48%,INSR;FLT1
prerank,"Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)",0.21665240017196824,0.583332570913392,0.9139167862266858,1.0,1.0,1/10,3.90%,HNRNPA1
prerank,Axonogenesis (GO:0007409),0.21769679760702626,0.5779302648962377,0.9344262295081968,1.0,1.0,4/10,23.47%,VASP;SSNA1;KIF5B;EFNA1
prerank,RNA Processing (GO:0006396),0.16071695584601134,0.5727943021324218,0.9294964028776979,1.0,1.0,30/34,75.63%,SNRPD1;HNRNPD;IVNS1ABP;PPP2R1A;LSM4;HNRNPUL1;MBNL1;SRSF9;LSM5;SNRPN;SNRPD2;RNPS1;LSM3;MAGOH;ZCRB1;SNRPB;HNRNPC;SYNCRIP;RBMS1;SF3B1;LSM1;CELF1;SNRPF;SF3A1;SNRPG;RBPMS;PPIG;DUSP11;SRRM1;WBP4
prerank,Dephosphorylation (GO:0016311),0.18400672396300166,0.5640049167449037,0.9235209235209235,1.0,1.0,9/17,45.40%,PTPN12;PPP1CB;PPP2R1A;DUSP23;PHPT1;PPP3CA;PPP1CC;CTDNEP1;PPM1G
prerank,"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",0.1778248313087195,0.5349588516121956,0.9347517730496454,1.0,1.0,2/16,9.40%,HNRNPA1;PRDX6
prerank,Positive Regulation Of GTPase Activity (GO:0043547),0.1626872061066355,0.5291182851962221,0.951856946354883,1.0,1.0,14/22,55.08%,CCL14;MAP4K4;LIMS1;RAP1A;RSU1;AGRN;ZC3H15;RALBP1;PICALM;THY1;TAX1BP3;CCL18;RALGDS;F2R
prerank,Protein Modification Process (GO:0036211),0.12532991755777112,0.5236654787253562,0.977961432506887,1.0,1.0,2/69,1.18%,UBA52;INSR
prerank,Mesenchymal Cell Differentiation (GO:0048762),0.19621711519627127,0.5175641188022341,0.9606986899563319,1.0,1.0,2/10,12.33%,MEF2C;LIMS1
prerank,"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",0.1375827467940505,0.5167395467786817,0.9645892351274787,1.0,1.0,15/39,39.76%,SNRPE;HNRNPA1;LSM7;SNRPD1;LSM2;LSM4;SF3B5;LSM8;PABPC1;CWC15;SRSF9;RALY;LSM5;SNRPN;SNRPD2
prerank,Regulation Of Double-Strand Break Repair (GO:2000779),0.18638995414129478,0.5166095465317865,0.9575070821529745,1.0,1.0,6/12,44.71%,DEK;UBE2N;MGMT;BCL7C;BRD7;MORF4L2
prerank,Wound Healing (GO:0042060),0.18853191660111301,0.5144829399743309,0.9690576652601969,1.0,1.0,6/10,51.04%,CHMP3;MYH9;PPP3CA;CHMP4A;DST;SCARB1
prerank,Negative Regulation Of Response To External Stimulus (GO:0032102),0.18492192768016139,0.5126574597014394,0.9674681753889675,1.0,1.0,3/12,23.26%,BANF1;PCBP2;C1QBP
prerank,Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),0.1693091714824015,0.5126466258743644,0.9617563739376771,1.0,1.0,11/16,60.38%,NPM1;MTPN;LGALS9;UBE2N;PRKCH;PRKD2;LAMTOR5;PPIA;FLOT1;PYCARD;AKR1B1
prerank,Chromatin Organization (GO:0006325),0.13534445564760514,0.5126414164194878,0.9682320441988951,1.0,1.0,12/44,30.64%,BANF1;CBX3;NPM1;ANP32B;DEK;NAP1L1;BAZ2B;HMGN1;ZNHIT1;BPTF;SUPT4H1;YY1
prerank,RNA Splicing (GO:0008380),0.15147775611213435,0.5021629886608404,0.9629629629629629,1.0,1.0,21/24,75.63%,SNRPD1;IVNS1ABP;PPP2R1A;LSM4;MBNL1;SNRPN;SNRPD2;RNPS1;MAGOH;ZCRB1;SNRPB;HNRNPC;SYNCRIP;SF3B1;LSM1;SNRPF;TXNL4A;SNRPG;PPIG;SRRM1;WBP4
prerank,Regulation Of DNA Repair (GO:0006282),0.16261844339681394,0.49573620188872997,0.958981612446959,1.0,1.0,8/17,44.71%,ACTB;DEK;UBE2N;SF3B5;YY1;BCL7C;BRD7;MORF4L2
prerank,Phosphorylation (GO:0016310),0.13190111428266382,0.47697305305891646,0.9513590844062947,1.0,1.0,1/34,1.18%,INSR
prerank,"mRNA Splicing, Via Spliceosome (GO:0000398)",0.12465645677371273,0.4747495233064002,0.9845938375350141,1.0,1.0,4/42,10.86%,SNRPE;HNRNPA1;LSM7;SNRPD1
